scope,subset,config,family,k,stat,n,mae,bias,rel_mae_vs_no_adjustment,coef,gamma
player,all_treated,P3_comb_k40,P3_comb,40,REB,14709.0,2.0661691473667596,-0.18020386008213918,0.9977787019451816,,
player,all_treated,P3_comb_k40,P3_comb,40,STL,14709.0,0.8083615694446487,-0.12086953507739967,0.9897947827518269,,
player,all_treated,P3_comb_k40,P3_comb,40,BLK,14709.0,0.5805068924785339,-0.1583104867830201,0.9814348507464791,,
player,all_treated,P3_comb_k40,P3_comb,40,FG3M,14709.0,1.1112027390734311,-0.13299902254632598,1.0012879214398074,,
player,all_treated,P3_comb_k40,P3_comb,40,TOV,14709.0,1.0739138414033018,-0.10233054518597608,0.9975207009313832,,
player,all_treated,P3_comb_k40,P3_comb,40,FG3A,14709.0,1.7952072281143077,-0.15268302912711035,0.9999584934636031,,
player,all_treated,P3_comb_k40,P3_comb,40,OREB,14709.0,0.9083992592727046,-0.09482113346701684,0.9978521023403857,,
player,all_treated,P3_comb_k40,P3_comb,40,POOLED,14709.0,,,0.9950503554976259,,
player,all_treated,P3_comb_k80,P3_comb,80,PTS,14709.0,5.556430443163964,-0.39865525414739866,0.9940255926144401,,
player,all_treated,P3_comb_k80,P3_comb,80,AST,14709.0,1.6735765024974945,-0.175084162946974,0.9974023796217174,,
player,all_treated,P3_comb_k80,P3_comb,80,REB,14709.0,2.0676707325706687,-0.1923448563354751,0.9985038360599399,,
player,all_treated,P3_comb_k80,P3_comb,80,STL,14709.0,0.8081330293677258,-0.12392022917987243,0.9895149478557378,,
player,all_treated,P3_comb_k80,P3_comb,80,BLK,14709.0,0.5799576193766929,-0.16848764646913447,0.9805062213508438,,
player,all_treated,P3_comb_k80,P3_comb,80,FG3M,14709.0,1.110112259693767,-0.13069183365194711,1.0003053070229753,,
player,all_treated,P3_comb_k80,P3_comb,80,TOV,14709.0,1.0740067034416052,-0.1021845366417083,0.9976069572044352,,
player,all_treated,P3_comb_k80,P3_comb,80,FG3A,14709.0,1.794728826010197,-0.17008968347549602,0.9996920160119728,,
player,all_treated,P3_comb_k80,P3_comb,80,OREB,14709.0,0.9077478549104875,-0.09394781016015057,0.9971365522057098,,
player,all_treated,P3_comb_k80,P3_comb,80,POOLED,14709.0,,,0.9949659788830858,,
player,all_treated,P3_comb_k160,P3_comb,160,PTS,14709.0,5.560922895746909,-0.3983193299902728,0.9948292763618987,,
player,all_treated,P3_comb_k160,P3_comb,160,AST,14709.0,1.6745608233533742,-0.16750689014000386,0.9979890059053087,,
player,all_treated,P3_comb_k160,P3_comb,160,REB,14709.0,2.0691623859192068,-0.1741754709502416,0.9992241739585834,,
player,all_treated,P3_comb_k160,P3_comb,160,STL,14709.0,0.8082615347359383,-0.12413596905989609,0.9896722956909394,,
player,all_treated,P3_comb_k160,P3_comb,160,BLK,14709.0,0.5795014885689826,-0.17248565121837842,0.97973506311485,,
player,all_treated,P3_comb_k160,P3_comb,160,FG3M,14709.0,1.1095397594480192,-0.13545350253395538,0.9997894357414064,,
player,all_treated,P3_comb_k160,P3_comb,160,TOV,14709.0,1.0743439241566477,-0.10663409850523342,0.9979201896361899,,
player,all_treated,P3_comb_k160,P3_comb,160,FG3A,14709.0,1.7946135196564392,-0.1752957403034245,0.9996277885701573,,
player,all_treated,P3_comb_k160,P3_comb,160,OREB,14709.0,0.9075707546027895,-0.09279384713276398,0.9969420122910658,,
player,all_treated,P3_comb_k160,P3_comb,160,POOLED,14709.0,,,0.9950810268078222,,
player,all_treated,P3_comb_kinf,P3_comb,inf,PTS,14709.0,5.569410464159925,-0.4386306990679239,0.9963476720851788,,
player,all_treated,P3_comb_kinf,P3_comb,inf,AST,14709.0,1.677701634202024,-0.18656539433058558,0.9998608368073978,,
player,all_treated,P3_comb_kinf,P3_comb,inf,REB,14709.0,2.0717531364650763,-0.17915274319476956,1.0004752795227219,,
player,all_treated,P3_comb_kinf,P3_comb,inf,STL,14709.0,0.8087336094477369,-0.1265553150022699,0.9902503255039207,,
player,all_treated,P3_comb_kinf,P3_comb,inf,BLK,14709.0,0.5793328976001977,-0.16906717886047248,0.9794500345399434,,
player,all_treated,P3_comb_kinf,P3_comb,inf,FG3M,14709.0,1.1094200612081397,-0.1409635348123569,0.9996815774743284,,
player,all_treated,P3_comb_kinf,P3_comb,inf,TOV,14709.0,1.0752732965826068,-0.10301862321836104,0.9987834509128651,,
player,all_treated,P3_comb_kinf,P3_comb,inf,FG3A,14709.0,1.7956801288632025,-0.19270745216905932,1.0002219065743667,,
player,all_treated,P3_comb_kinf,P3_comb,inf,OREB,14709.0,0.907555104947359,-0.09456200397269716,0.9969248215663786,,
player,all_treated,P3_comb_kinf,P3_comb,inf,POOLED,14709.0,,,0.9957773227763447,,
player,all_treated,P3_comb_kpick,P3_comb,pick,PTS,14709.0,5.556430443163964,-0.39865525414739866,0.9940255926144401,,
player,all_treated,P3_comb_kpick,P3_comb,pick,AST,14709.0,1.6735765024974945,-0.175084162946974,0.9974023796217174,,
player,all_treated,P3_comb_kpick,P3_comb,pick,REB,14709.0,2.0676707325706687,-0.1923448563354751,0.9985038360599399,,
player,all_treated,P3_comb_kpick,P3_comb,pick,STL,14709.0,0.8081330293677258,-0.12392022917987243,0.9895149478557378,,
player,all_treated,P3_comb_kpick,P3_comb,pick,BLK,14709.0,0.5799576193766929,-0.16848764646913447,0.9805062213508438,,
player,all_treated,P3_comb_kpick,P3_comb,pick,FG3M,14709.0,1.110112259693767,-0.13069183365194711,1.0003053070229753,,
player,all_treated,P3_comb_kpick,P3_comb,pick,TOV,14709.0,1.0740067034416052,-0.1021845366417083,0.9976069572044352,,
player,all_treated,P3_comb_kpick,P3_comb,pick,FG3A,14709.0,1.794728826010197,-0.17008968347549602,0.9996920160119728,,
player,all_treated,P3_comb_kpick,P3_comb,pick,OREB,14709.0,0.9077478549104875,-0.09394781016015057,0.9971365522057098,,
player,all_treated,P3_comb_kpick,P3_comb,pick,POOLED,14709.0,,,0.9949659788830858,,
player,all_treated,P1_fit_pos_k0,P1_fit_pos,0,PTS,14709.0,5.753967429744651,0.06839241913084138,1.0293642551168591,,
player,all_treated,P1_fit_pos_k0,P1_fit_pos,0,AST,14709.0,1.7148909315429888,-0.07152633080218594,1.022024564374667,,
player,all_treated,P1_fit_pos_k0,P1_fit_pos,0,REB,14709.0,2.1400423300984346,0.007114265599781183,1.0334529779203645,,
player,all_treated,P1_fit_pos_k0,P1_fit_pos,0,STL,14709.0,0.8441227572569642,-0.001980936967337972,1.0335824125199709,,
player,all_treated,P1_fit_pos_k0,P1_fit_pos,0,BLK,14709.0,0.6029381844495927,-0.0013747431888828836,1.0193583482499662,,
player,all_treated,P1_fit_pos_k0,P1_fit_pos,0,FG3M,14709.0,1.1527396218801425,-0.0081593902689828,1.0387161760563328,,
player,all_treated,P1_fit_pos_k0,P1_fit_pos,0,TOV,14709.0,1.1076466817261525,0.0177860931136235,1.0288539468827405,,
player,all_treated,P1_fit_pos_k0,P1_fit_pos,0,FG3A,14709.0,1.86469781873618,0.03365561135838572,1.0386658388997807,,
player,all_treated,P1_fit_pos_k0,P1_fit_pos,0,OREB,14709.0,0.9385689641466529,0.006493058735727974,1.0309927099841671,,
player,all_treated,P1_fit_pos_k0,P1_fit_pos,0,POOLED,14709.0,,,1.0305568033338721,,
player,all_treated,P1_fit_pos_k10,P1_fit_pos,10,PTS,14709.0,5.574557518182041,-0.32894369730770945,0.9972684616958625,,
player,all_treated,P1_fit_pos_k10,P1_fit_pos,10,AST,14709.0,1.675686498798829,-0.15176357978766014,0.9986598753673875,,
player,all_treated,P1_fit_pos_k10,P1_fit_pos,10,REB,14709.0,2.0745512763579685,-0.08352693927249065,1.0018265359741838,,
player,all_treated,P1_fit_pos_k10,P1_fit_pos,10,STL,14709.0,0.8230958410005111,-0.012542204854635506,1.00783609701626,,
player,all_treated,P1_fit_pos_k10,P1_fit_pos,10,BLK,14709.0,0.5951712963275602,-0.005357121647129535,1.0062272471664533,,
player,all_treated,P1_fit_pos_k10,P1_fit_pos,10,FG3M,14709.0,1.1216319196578848,-0.045580833301510915,1.0106854977618704,,
player,all_treated,P1_fit_pos_k10,P1_fit_pos,10,TOV,14709.0,1.081699775327978,-0.010062296400886024,1.0047527804209255,,
player,all_treated,P1_fit_pos_k10,P1_fit_pos,10,FG3A,14709.0,1.8039862419724053,-0.10083375754489966,1.0048485414392123,,
player,all_treated,P1_fit_pos_k10,P1_fit_pos,10,OREB,14709.0,0.9179994769069184,-0.010166497956561656,1.0083976826581142,,
player,all_treated,P1_fit_pos_k10,P1_fit_pos,10,POOLED,14709.0,,,1.0045003021666967,,
player,all_treated,P1_fit_pos_k20,P1_fit_pos,20,PTS,14709.0,5.556777178537045,-0.3559699749817869,0.9940876223362611,,
player,all_treated,P1_fit_pos_k20,P1_fit_pos,20,AST,14709.0,1.6727797630146937,-0.175496074408717,0.9969275463201634,,
player,all_treated,P1_fit_pos_k20,P1_fit_pos,20,REB,14709.0,2.067122651311558,-0.11757475614251955,0.9982391608236587,,
player,all_treated,P1_fit_pos_k20,P1_fit_pos,20,STL,14709.0,0.8198726988357927,-0.0160184169886791,1.003889534711353,,
player,all_treated,P1_fit_pos_k20,P1_fit_pos,20,BLK,14709.0,0.5937819167890472,-0.006588323388496121,1.00387829056029,,
player,all_treated,P1_fit_pos_k20,P1_fit_pos,20,FG3M,14709.0,1.115797402728359,-0.06012164828947043,1.0054281031177197,,
player,all_treated,P1_fit_pos_k20,P1_fit_pos,20,TOV,14709.0,1.0779481280783703,-0.021490020509729056,1.0012680075743574,,
player,all_treated,P1_fit_pos_k20,P1_fit_pos,20,FG3A,14709.0,1.7963912057726814,-0.13913497704981562,1.000617987530372,,
player,all_treated,P1_fit_pos_k20,P1_fit_pos,20,OREB,14709.0,0.9142539234043341,-0.0170302347874243,1.0042832930889567,,
player,all_treated,P1_fit_pos_k20,P1_fit_pos,20,POOLED,14709.0,,,1.000957727340348,,
player,all_treated,P1_fit_pos_k40,P1_fit_pos,40,PTS,14709.0,5.552736185658889,-0.38274779477244064,0.9933647031201299,,
player,all_treated,P1_fit_pos_k40,P1_fit_pos,40,AST,14709.0,1.6728574764533348,-0.1984234921170809,0.9969738612442279,,
player,all_treated,P1_fit_pos_k40,P1_fit_pos,40,REB,14709.0,2.0659907202386165,-0.146540078332017,0.9976925372724891,,
player,all_treated,P1_fit_pos_k40,P1_fit_pos,40,STL,14709.0,0.8178156871860182,-0.019124326410976382,1.0013708358073399,,
player,all_treated,P1_fit_pos_k40,P1_fit_pos,40,BLK,14709.0,0.5927455705922713,-0.007933894111098998,1.002126190304233,,
player,all_treated,P1_fit_pos_k40,P1_fit_pos,40,FG3M,14709.0,1.112327153492987,-0.07366099354223885,1.0023011142059923,,
player,all_treated,P1_fit_pos_k40,P1_fit_pos,40,TOV,14709.0,1.0762001443082483,-0.0329005817264502,0.9996443670844366,,
player,all_treated,P1_fit_pos_k40,P1_fit_pos,40,FG3A,14709.0,1.7943665361975698,-0.16810604863517062,0.9994902149220716,,
player,all_treated,P1_fit_pos_k40,P1_fit_pos,40,OREB,14709.0,0.91196684689301,-0.023557890222072952,1.001771001184552,,
player,all_treated,P1_fit_pos_k40,P1_fit_pos,40,POOLED,14709.0,,,0.9994149805717191,,
player,all_treated,P1_fit_pos_k80,P1_fit_pos,80,PTS,14709.0,5.55679945351086,-0.383561158402103,0.9940916072496463,,
player,all_treated,P1_fit_pos_k80,P1_fit_pos,80,AST,14709.0,1.6748241028232476,-0.20985834775788603,0.9981459127269361,,
player,all_treated,P1_fit_pos_k80,P1_fit_pos,80,REB,14709.0,2.0670893923424702,-0.16664319836309582,0.9982230996550722,,
player,all_treated,P1_fit_pos_k80,P1_fit_pos,80,STL,14709.0,0.8169439389995281,-0.021403085239315833,1.0003034275590061,,
player,all_treated,P1_fit_pos_k80,P1_fit_pos,80,BLK,14709.0,0.5921049374441277,-0.00920971555657068,1.0010431029089275,,
player,all_treated,P1_fit_pos_k80,P1_fit_pos,80,FG3M,14709.0,1.110625604577409,-0.08376011039931304,1.0007678743056587,,
player,all_treated,P1_fit_pos_k80,P1_fit_pos,80,TOV,14709.0,1.0757723600233646,-0.04166176992669771,0.9992470133459402,,
player,all_treated,P1_fit_pos_k80,P1_fit_pos,80,FG3A,14709.0,1.795224060317006,-0.18349821273936226,0.9999678692636714,,
player,all_treated,P1_fit_pos_k80,P1_fit_pos,80,OREB,14709.0,0.9109039090916472,-0.02854139379132899,1.0006033926589835,,
player,all_treated,P1_fit_pos_k80,P1_fit_pos,80,POOLED,14709.0,,,0.9991548110748714,,
player,all_treated,P1_fit_pos_k160,P1_fit_pos,160,PTS,14709.0,5.563399652275048,-0.3999416797448917,0.99527235927292,,
player,all_treated,P1_fit_pos_k160,P1_fit_pos,160,AST,14709.0,1.67686644548368,-0.2128171442609174,0.9993630888921597,,
player,all_treated,P1_fit_pos_k160,P1_fit_pos,160,REB,14709.0,2.068465524080427,-0.1788220980088135,0.9988876507354877,,
player,all_treated,P1_fit_pos_k160,P1_fit_pos,160,STL,14709.0,0.8166877506033424,-0.0227747956838623,0.9999897387995066,,
player,all_treated,P1_fit_pos_k160,P1_fit_pos,160,BLK,14709.0,0.5917796034174824,-0.010090828416301658,1.000493076447536,,
player,all_treated,P1_fit_pos_k160,P1_fit_pos,160,FG3M,14709.0,1.1100497404860017,-0.09005764532516346,1.0002489719138254,,
player,all_treated,P1_fit_pos_k160,P1_fit_pos,160,TOV,14709.0,1.0759283668491857,-0.04710698021053183,0.9993919225856235,,
player,all_treated,P1_fit_pos_k160,P1_fit_pos,160,FG3A,14709.0,1.795888621416426,-0.18321791943953922,1.0003380401862165,,
player,all_treated,P1_fit_pos_k160,P1_fit_pos,160,OREB,14709.0,0.9105463553802444,-0.031615657629247514,1.0002106295441076,,
player,all_treated,P1_fit_pos_k160,P1_fit_pos,160,POOLED,14709.0,,,0.9993550531530425,,
player,all_treated,P1_fit_pos_kinf,P1_fit_pos,inf,PTS,14709.0,5.569659205114003,-0.4063530476609329,0.9963921709548783,,
player,all_treated,P1_fit_pos_kinf,P1_fit_pos,inf,AST,14709.0,1.6798340391905926,-0.21661401209854123,1.0011316874716738,,
player,all_treated,P1_fit_pos_kinf,P1_fit_pos,inf,REB,14709.0,2.070998606004624,-0.1855676867186584,1.0001109074071244,,
player,all_treated,P1_fit_pos_kinf,P1_fit_pos,inf,STL,14709.0,0.8166961308860845,-0.02436668992313823,1.000000000000001,,
player,all_treated,P1_fit_pos_kinf,P1_fit_pos,inf,BLK,14709.0,0.5914879546380537,-0.01110428688512275,1.0000000000000078,,
player,all_treated,P1_fit_pos_kinf,P1_fit_pos,inf,FG3M,14709.0,1.1097734380692177,-0.09754379806867876,1.0000000000000042,,
player,all_treated,P1_fit_pos_kinf,P1_fit_pos,inf,TOV,14709.0,1.0765830126638907,-0.053500535482011384,1.0000000000000024,,
player,all_treated,P1_fit_pos_kinf,P1_fit_pos,inf,FG3A,14709.0,1.7970732743640705,-0.1837065698029619,1.000997910399667,,
player,all_treated,P1_fit_pos_kinf,P1_fit_pos,inf,OREB,14709.0,0.9103546078042234,-0.035198631807387706,0.9999999999999967,,
player,all_treated,P1_fit_pos_kinf,P1_fit_pos,inf,POOLED,14709.0,,,0.9998480751370395,,
player,all_treated,P1_fit_pos_kpick,P1_fit_pos,pick,PTS,14709.0,5.55679945351086,-0.383561158402103,0.9940916072496463,,
player,all_treated,P1_fit_pos_kpick,P1_fit_pos,pick,AST,14709.0,1.6748241028232476,-0.20985834775788603,0.9981459127269361,,
player,all_treated,P1_fit_pos_kpick,P1_fit_pos,pick,REB,14709.0,2.0670893923424702,-0.16664319836309582,0.9982230996550722,,
player,all_treated,P1_fit_pos_kpick,P1_fit_pos,pick,STL,14709.0,0.8169439389995281,-0.021403085239315833,1.0003034275590061,,
player,all_treated,P1_fit_pos_kpick,P1_fit_pos,pick,BLK,14709.0,0.5921049374441277,-0.00920971555657068,1.0010431029089275,,
player,all_treated,P1_fit_pos_kpick,P1_fit_pos,pick,FG3M,14709.0,1.110625604577409,-0.08376011039931304,1.0007678743056587,,
player,all_treated,P1_fit_pos_kpick,P1_fit_pos,pick,TOV,14709.0,1.0757723600233646,-0.04166176992669771,0.9992470133459402,,
player,all_treated,P1_fit_pos_kpick,P1_fit_pos,pick,FG3A,14709.0,1.795224060317006,-0.18349821273936226,0.9999678692636714,,
player,all_treated,P1_fit_pos_kpick,P1_fit_pos,pick,OREB,14709.0,0.9109039090916472,-0.02854139379132899,1.0006033926589835,,
player,all_treated,P1_fit_pos_kpick,P1_fit_pos,pick,POOLED,14709.0,,,0.9991548110748714,,
player,all_treated,P2s_pos_k0,P2s_pos,0,PTS,14709.0,5.750108869404604,0.1409315139327376,1.02867397243126,,
player,all_treated,P2s_pos_k0,P2s_pos,0,AST,14709.0,1.7144150731045738,-0.05002100046756679,1.0217409667392259,,
player,all_treated,P2s_pos_k0,P2s_pos,0,REB,14709.0,2.1400423300984346,0.007114265599781183,1.0334529779203645,,
player,all_treated,P2s_pos_k0,P2s_pos,0,STL,14709.0,0.8441227572569642,-0.001980936967337972,1.0335824125199709,,
player,all_treated,P2s_pos_k0,P2s_pos,0,BLK,14709.0,0.6029381844495927,-0.0013747431888828836,1.0193583482499662,,
player,all_treated,P2s_pos_k0,P2s_pos,0,FG3M,14709.0,1.1527396218801425,-0.0081593902689828,1.0387161760563328,,
player,all_treated,P2s_pos_k0,P2s_pos,0,TOV,14709.0,1.1076466817261525,0.0177860931136235,1.0288539468827405,,
player,all_treated,P2s_pos_k0,P2s_pos,0,FG3A,14709.0,1.8639866277185666,0.044610123587137555,1.0382696943837604,,
player,all_treated,P2s_pos_k0,P2s_pos,0,OREB,14709.0,0.9385689641466529,0.006493058735727974,1.0309927099841671,,
player,all_treated,P2s_pos_k0,P2s_pos,0,POOLED,14709.0,,,1.0304045783519764,,
player,all_treated,P2s_pos_k10,P2s_pos,10,PTS,14709.0,5.571943633474239,-0.22449984933389486,0.9968008470424846,,
player,all_treated,P2s_pos_k10,P2s_pos,10,AST,14709.0,1.6762357888992496,-0.12242482964910599,0.9989872361139353,,
player,all_treated,P2s_pos_k10,P2s_pos,10,REB,14709.0,2.0745512763579685,-0.08352693927249065,1.0018265359741838,,
player,all_treated,P2s_pos_k10,P2s_pos,10,STL,14709.0,0.8230958410005111,-0.012542204854635506,1.00783609701626,,
player,all_treated,P2s_pos_k10,P2s_pos,10,BLK,14709.0,0.5951712963275602,-0.005357121647129535,1.0062272471664533,,
player,all_treated,P2s_pos_k10,P2s_pos,10,FG3M,14709.0,1.1216319196578848,-0.045580833301510915,1.0106854977618704,,
player,all_treated,P2s_pos_k10,P2s_pos,10,TOV,14709.0,1.081699775327978,-0.010062296400886024,1.0047527804209255,,
player,all_treated,P2s_pos_k10,P2s_pos,10,FG3A,14709.0,1.8044275773579943,-0.09161791946710883,1.0050943721491017,,
player,all_treated,P2s_pos_k10,P2s_pos,10,OREB,14709.0,0.9179994769069184,-0.010166497956561656,1.0083976826581142,,
player,all_treated,P2s_pos_k10,P2s_pos,10,POOLED,14709.0,,,1.004512032922592,,
player,all_treated,P2s_pos_k20,P2s_pos,20,PTS,14709.0,5.549478514535175,-0.2294367270924177,0.9927819173726224,,
player,all_treated,P2s_pos_k20,P2s_pos,20,AST,14709.0,1.6723610220521452,-0.13104335008943774,0.9966779890206509,,
player,all_treated,P2s_pos_k20,P2s_pos,20,REB,14709.0,2.067122651311558,-0.11757475614251955,0.9982391608236587,,
player,all_treated,P2s_pos_k20,P2s_pos,20,STL,14709.0,0.8198726988357927,-0.0160184169886791,1.003889534711353,,
player,all_treated,P2s_pos_k20,P2s_pos,20,BLK,14709.0,0.5937819167890472,-0.006588323388496121,1.00387829056029,,
player,all_treated,P2s_pos_k20,P2s_pos,20,FG3M,14709.0,1.115797402728359,-0.06012164828947043,1.0054281031177197,,
player,all_treated,P2s_pos_k20,P2s_pos,20,TOV,14709.0,1.0779481280783703,-0.021490020509729056,1.0012680075743574,,
player,all_treated,P2s_pos_k20,P2s_pos,20,FG3A,14709.0,1.7970389193875211,-0.12549186296665746,1.0009787741406015,,
player,all_treated,P2s_pos_k20,P2s_pos,20,OREB,14709.0,0.9142539234043341,-0.0170302347874243,1.0042832930889567,,
player,all_treated,P2s_pos_k20,P2s_pos,20,POOLED,14709.0,,,1.0008250078233567,,
player,all_treated,P2s_pos_k40,P2s_pos,40,PTS,14709.0,5.546717763194948,-0.26140156962954103,0.9922880288024153,,
player,all_treated,P2s_pos_k40,P2s_pos,40,AST,14709.0,1.6711982966472538,-0.1339081393152792,0.9959850388722982,,
player,all_treated,P2s_pos_k40,P2s_pos,40,REB,14709.0,2.0659907202386165,-0.146540078332017,0.9976925372724891,,
player,all_treated,P2s_pos_k40,P2s_pos,40,STL,14709.0,0.8178156871860182,-0.019124326410976382,1.0013708358073399,,
player,all_treated,P2s_pos_k40,P2s_pos,40,BLK,14709.0,0.5927455705922713,-0.007933894111098998,1.002126190304233,,
player,all_treated,P2s_pos_k40,P2s_pos,40,FG3M,14709.0,1.112327153492987,-0.07366099354223885,1.0023011142059923,,
player,all_treated,P2s_pos_k40,P2s_pos,40,TOV,14709.0,1.0762001443082483,-0.0329005817264502,0.9996443670844366,,
player,all_treated,P2s_pos_k40,P2s_pos,40,FG3A,14709.0,1.7949554441634368,-0.13747466881828665,0.9998182458664188,,
player,all_treated,P2s_pos_k40,P2s_pos,40,OREB,14709.0,0.91196684689301,-0.023557890222072952,1.001771001184552,,
player,all_treated,P2s_pos_k40,P2s_pos,40,POOLED,14709.0,,,0.9992219288222418,,
player,all_treated,P2s_pos_k80,P2s_pos,80,PTS,14709.0,5.547867759364984,-0.27328474477228065,0.992493759016465,,
player,all_treated,P2s_pos_k80,P2s_pos,80,AST,14709.0,1.672229361182551,-0.14743165008870363,0.9965995230142027,,
player,all_treated,P2s_pos_k80,P2s_pos,80,REB,14709.0,2.067623159642385,-0.1506076759558731,0.998480862502963,,
player,all_treated,P2s_pos_k80,P2s_pos,80,STL,14709.0,0.8169439389995281,-0.021403085239315833,1.0003034275590061,,
player,all_treated,P2s_pos_k80,P2s_pos,80,BLK,14709.0,0.5921049374441277,-0.00920971555657068,1.0010431029089275,,
player,all_treated,P2s_pos_k80,P2s_pos,80,FG3M,14709.0,1.110625604577409,-0.08376011039931304,1.0007678743056587,,
player,all_treated,P2s_pos_k80,P2s_pos,80,TOV,14709.0,1.0757723600233646,-0.04166176992669771,0.9992470133459402,,
player,all_treated,P2s_pos_k80,P2s_pos,80,FG3A,14709.0,1.7940000867550032,-0.15091687324538025,0.99928609685326,,
player,all_treated,P2s_pos_k80,P2s_pos,80,OREB,14709.0,0.9109039090916472,-0.02854139379132899,1.0006033926589835,,
player,all_treated,P2s_pos_k80,P2s_pos,80,POOLED,14709.0,,,0.9987583391294897,,
player,all_treated,P2s_pos_k160,P2s_pos,160,PTS,14709.0,5.551907918124865,-0.30401025789786457,0.9932165290118111,,
player,all_treated,P2s_pos_k160,P2s_pos,160,AST,14709.0,1.6736742777468052,-0.15583285974695493,0.9974606507949714,,
player,all_treated,P2s_pos_k160,P2s_pos,160,REB,14709.0,2.0689604274843068,-0.1618630188217192,0.9991266457260677,,
player,all_treated,P2s_pos_k160,P2s_pos,160,STL,14709.0,0.8166877506033424,-0.0227747956838623,0.9999897387995066,,
player,all_treated,P2s_pos_k160,P2s_pos,160,BLK,14709.0,0.5917796034174824,-0.010090828416301658,1.000493076447536,,
player,all_treated,P2s_pos_k160,P2s_pos,160,FG3M,14709.0,1.1100497404860017,-0.09005764532516346,1.0002489719138254,,
player,all_treated,P2s_pos_k160,P2s_pos,160,TOV,14709.0,1.0759283668491857,-0.04710698021053183,0.9993919225856235,,
player,all_treated,P2s_pos_k160,P2s_pos,160,FG3A,14709.0,1.7943966325613345,-0.16523623476405727,0.9995069790672342,,
player,all_treated,P2s_pos_k160,P2s_pos,160,OREB,14709.0,0.9105463553802444,-0.031615657629247514,1.0002106295441076,,
player,all_treated,P2s_pos_k160,P2s_pos,160,POOLED,14709.0,,,0.998849460432298,,
player,all_treated,P2s_pos_kinf,P2s_pos,inf,PTS,14709.0,5.558782965622626,-0.3385720946858987,0.9944464504934383,,
player,all_treated,P2s_pos_kinf,P2s_pos,inf,AST,14709.0,1.6759991336500644,-0.1654293528390164,0.9988461965448835,,
player,all_treated,P2s_pos_kinf,P2s_pos,inf,REB,14709.0,2.071188630208899,-0.17484505062397557,1.000202672451686,,
player,all_treated,P2s_pos_kinf,P2s_pos,inf,STL,14709.0,0.8166961308860845,-0.02436668992313823,1.000000000000001,,
player,all_treated,P2s_pos_kinf,P2s_pos,inf,BLK,14709.0,0.5914879546380537,-0.01110428688512275,1.0000000000000078,,
player,all_treated,P2s_pos_kinf,P2s_pos,inf,FG3M,14709.0,1.1097734380692177,-0.09754379806867876,1.0000000000000042,,
player,all_treated,P2s_pos_kinf,P2s_pos,inf,TOV,14709.0,1.0765830126638907,-0.053500535482011384,1.0000000000000024,,
player,all_treated,P2s_pos_kinf,P2s_pos,inf,FG3A,14709.0,1.7962806756364016,-0.15082489234140697,1.0005564205163662,,
player,all_treated,P2s_pos_kinf,P2s_pos,inf,OREB,14709.0,0.9103546078042234,-0.035198631807387706,0.9999999999999967,,
player,all_treated,P2s_pos_kinf,P2s_pos,inf,POOLED,14709.0,,,0.9993390822229318,,
player,all_treated,P2s_pos_kpick,P2s_pos,pick,PTS,14709.0,5.547867759364984,-0.27328474477228065,0.992493759016465,,
player,all_treated,P2s_pos_kpick,P2s_pos,pick,AST,14709.0,1.672229361182551,-0.14743165008870363,0.9965995230142027,,
player,all_treated,P2s_pos_kpick,P2s_pos,pick,REB,14709.0,2.067623159642385,-0.1506076759558731,0.998480862502963,,
player,all_treated,P2s_pos_kpick,P2s_pos,pick,STL,14709.0,0.8169439389995281,-0.021403085239315833,1.0003034275590061,,
player,all_treated,P2s_pos_kpick,P2s_pos,pick,BLK,14709.0,0.5921049374441277,-0.00920971555657068,1.0010431029089275,,
player,all_treated,P2s_pos_kpick,P2s_pos,pick,FG3M,14709.0,1.110625604577409,-0.08376011039931304,1.0007678743056587,,
player,all_treated,P2s_pos_kpick,P2s_pos,pick,TOV,14709.0,1.0757723600233646,-0.04166176992669771,0.9992470133459402,,
player,all_treated,P2s_pos_kpick,P2s_pos,pick,FG3A,14709.0,1.7940000867550032,-0.15091687324538025,0.99928609685326,,
player,all_treated,P2s_pos_kpick,P2s_pos,pick,OREB,14709.0,0.9109039090916472,-0.02854139379132899,1.0006033926589835,,
player,all_treated,P2s_pos_kpick,P2s_pos,pick,POOLED,14709.0,,,0.9987583391294897,,
player,all_treated,P2m_pos_k0,P2m_pos,0,PTS,14709.0,5.7530305756329225,0.08204691920193692,1.0291966552569978,,
player,all_treated,P2m_pos_k0,P2m_pos,0,AST,14709.0,1.7148721910731168,-0.07112242678358324,1.0220133956057356,,
player,all_treated,P2m_pos_k0,P2m_pos,0,REB,14709.0,2.1400423300984346,0.007114265599781183,1.0334529779203645,,
player,all_treated,P2m_pos_k0,P2m_pos,0,STL,14709.0,0.8441227572569642,-0.001980936967337972,1.0335824125199709,,
player,all_treated,P2m_pos_k0,P2m_pos,0,BLK,14709.0,0.6029381844495927,-0.0013747431888828836,1.0193583482499662,,
player,all_treated,P2m_pos_k0,P2m_pos,0,FG3M,14709.0,1.1527396218801425,-0.0081593902689828,1.0387161760563328,,
player,all_treated,P2m_pos_k0,P2m_pos,0,TOV,14709.0,1.1076466817261525,0.0177860931136235,1.0288539468827405,,
player,all_treated,P2m_pos_k0,P2m_pos,0,FG3A,14709.0,1.8646886329788834,0.035869339530356065,1.0386607222893507,,
