part,scope,subset,config,stat,n,mae,bias,rel_mae,dir_acc,dir_bal_acc,coverage,pooled_rel_mae
player,pooled,top150,min_3_1.0,BLK,29914,0.6005783416637739,0.009935087149192098,1.0034355457594728,0.49283325370281894,0.5097226449858158,0.979541351875376,1.0038487963491922
player,pooled,top150,min_3_1.0,FG3M,29914,1.0913342886501383,-0.010771293268537189,1.00480178425283,0.5092168353755994,0.5153712942010984,0.9411981012235073,1.0038487963491922
player,pooled,top150,min_3_1.0,TOV,29914,1.0689454825056286,0.024664466238589772,1.0010899378098066,0.5182666937284351,0.5231202736699703,0.988232934411981,1.0038487963491922
player,pooled,top150,min_3_1.0,FG3A,29914,1.7543806556903885,-0.027997387674631877,1.0051102363410043,0.5293567494544321,0.5324068420738686,0.9650665240355686,1.0038487963491922
player,pooled,top150,min_3_1.0,OREB,29914,0.9124111769274302,0.013176659243110008,1.006541747517262,0.5043975373790677,0.5122480787715391,0.988232934411981,1.0038487963491922
player,2023-24,top150,min_3_1.0,PTS,10118,5.5854399634397245,-0.05725832380859195,1.0086676930408793,0.5329632199861207,0.5327296547684336,0.996936153389998,1.0049036659190989
player,2023-24,top150,min_3_1.0,AST,10118,1.6719588667686045,-0.13397936179427503,0.9981740710942671,0.5297696220205446,0.5311278849093133,0.99100612769322,1.0049036659190989
player,2023-24,top150,min_3_1.0,REB,10118,2.0776825366021225,-0.00706396950281114,1.0104768786649625,0.531501940877874,0.5344014110174276,0.9929828029254794,1.0049036659190989
player,2023-24,top150,min_3_1.0,STL,10118,0.7874216639552292,0.005144502353208687,1.0033843375440803,0.5066814025921833,0.5124977715693768,0.9836924293338605,1.0049036659190989
player,2023-24,top150,min_3_1.0,BLK,10118,0.631229776706205,0.009285522593663302,1.0028012810031455,0.49446457326892107,0.514084836027282,0.98201225538644,1.0049036659190989
player,2023-24,top150,min_3_1.0,FG3M,10118,1.0810861885430845,-0.013827284930841486,1.0048820381732122,0.5025835706000211,0.5104495392164058,0.937240561375766,1.0049036659190989
player,2023-24,top150,min_3_1.0,TOV,10118,1.0749386055354504,0.031461822642255,1.004427633968339,0.5087,0.5139653784219002,0.9883376161296699,1.0049036659190989
player,2023-24,top150,min_3_1.0,FG3A,10118,1.733569160834537,-0.04524735235074582,1.0033296868453752,0.5249613998970664,0.528979909467179,0.9601699940699743,1.0049036659190989
player,2023-24,top150,min_3_1.0,OREB,10118,0.9075457838278111,0.03394909555404109,1.0079893729376255,0.5029952076677316,0.5143109390819118,0.9899189563154773,1.0049036659190989
player,2024-25,top150,min_3_1.0,PTS,9875,5.5160618699485795,-0.31336578352191385,1.0008403522920941,0.536189219368592,0.5359388844756046,0.9975696202531645,1.0035197866301564
player,2024-25,top150,min_3_1.0,AST,9875,1.6419970855682133,-0.10624839972532342,0.9968226360956353,0.5293757024624501,0.5306388343430124,0.9910886075949367,1.0035197866301564
player,2024-25,top150,min_3_1.0,REB,9875,2.05796181556232,0.016337095081705007,1.0078184650255335,0.5238775510204081,0.5273048855831568,0.9924050632911392,1.0035197866301564
player,2024-25,top150,min_3_1.0,STL,9875,0.8335771848427637,0.016202881457699398,1.0050822266754953,0.5148038110849298,0.5198010795614092,0.9884556962025316,1.0035197866301564
player,2024-25,top150,min_3_1.0,BLK,9875,0.5782842263175519,0.026261409351004197,1.0051483890682347,0.4886246122026887,0.5105943691979792,0.979240506329114,1.0035197866301564
player,2024-25,top150,min_3_1.0,FG3M,9875,1.1194336986212183,-0.01176161242749952,1.0050471916575459,0.512012012012012,0.5185112910835477,0.9442025316455697,1.0035197866301564
player,2024-25,top150,min_3_1.0,TOV,9875,1.074000852911973,0.006559466975525771,0.9990664484140664,0.5235553730883712,0.5286105848827615,0.986632911392405,1.0035197866301564
player,2024-25,top150,min_3_1.0,FG3A,9875,1.7961812019984977,-0.02133581880662579,1.0081912168737779,0.5275532696546656,0.5299694546019629,0.9647594936708861,1.0035197866301564
player,2024-25,top150,min_3_1.0,OREB,9875,0.9061094605904513,-0.00607360670199547,1.003661153569026,0.5031266017426961,0.5118113680759727,0.9878481012658228,1.0035197866301564
player,2025-26,top150,min_3_1.0,PTS,9921,5.3876476606971755,-0.10466373956333393,1.0004462472788425,0.5406771096513391,0.5412799969458815,0.9973792964418909,1.0030759649317544
player,2025-26,top150,min_3_1.0,AST,9921,1.612021152389906,-0.06804973900532159,0.9961721638685377,0.5327302297214881,0.5338954894389474,0.9916339078721903,1.0030759649317544
player,2025-26,top150,min_3_1.0,REB,9921,2.0932385311598636,-0.00461621234612865,1.0087930766214284,0.5299310064935064,0.5311458131654774,0.9934482411047273,1.0030759649317544
player,2025-26,top150,min_3_1.0,STL,9921,0.829947896159962,0.007350059438327738,1.0039709417445672,0.5057283142389526,0.5086132831027333,0.9853845378490071,1.0030759649317544
player,2025-26,top150,min_3_1.0,BLK,9921,0.591509010879037,-0.0056530730735732445,1.0024632787531018,0.49535891089108913,0.504036310838492,0.977320834593287,1.0030759649317544
player,2025-26,top150,min_3_1.0,FG3M,9921,1.0738167605197733,-0.006668891763250356,1.004464918005464,0.5131578947368421,0.5167257856997862,0.9422437254309042,1.0030759649317544
player,2025-26,top150,min_3_1.0,TOV,9921,1.05780142428787,0.03575318870915474,0.9996933577225287,0.5227619920562175,0.5261893674962583,0.9897187783489567,1.0030759649317544
player,2025-26,top150,min_3_1.0,FG3A,9921,1.7339986690115403,-0.017035574347209197,1.0037637586743118,0.5355770229562689,0.5378774561506309,0.9703658905352283,1.0030759649317544
player,2025-26,top150,min_3_1.0,OREB,9921,0.9236456791156813,0.01115275697659634,1.0079159417170098,0.507098355632724,0.5110261660547861,0.9868964822094547,1.0030759649317544
player,pooled,top150,form_3_1.0,PTS,29914,6.008167728740246,-0.012363625356200265,1.096705346216993,0.5322629303120705,0.5323579083318299,0.9972922377482115,1.094294113670515
player,pooled,top150,form_3_1.0,AST,29914,1.7950626995182979,-0.009532999006065232,1.0898942624809682,0.5354649397956086,0.5360176785781328,0.9911412716453835,1.094294113670515
player,pooled,top150,form_3_1.0,REB,29914,2.2726236399389386,0.0012779798523056395,1.1044356747715665,0.5314120261261868,0.5314069168209269,0.9929130173163068,1.094294113670515
player,pooled,top150,form_3_1.0,STL,29914,0.9009340277243293,0.00037997399767976766,1.1076372985688754,0.5132092108386747,0.5103535097828578,0.9857257471418065,1.094294113670515
player,pooled,top150,form_3_1.0,BLK,29914,0.6325146738496783,0.001999410223655889,1.0567941980674125,0.5329510938193236,0.5171933263957269,0.9795079227117738,1.094294113670515
player,pooled,top150,form_3_1.0,FG3M,29914,1.2032465433418857,0.001813507593897406,1.1078404538552582,0.530972508346949,0.5283571955747083,0.9411646720599051,1.094294113670515
player,pooled,top150,form_3_1.0,TOV,29914,1.1805261246808436,-0.0003690095855089147,1.1055875571590443,0.5209580838323353,0.5182591716612515,0.9881326469211741,1.094294113670515
player,pooled,top150,form_3_1.0,FG3A,29914,1.88378948299431,-0.0005650028565599285,1.0792504387960211,0.5549435321831913,0.5549406550559809,0.9649662365447617,1.094294113670515
player,pooled,top150,form_3_1.0,OREB,29914,0.9975841923563876,0.0003535192756361219,1.100501793118494,0.5156117857988566,0.5095791360412637,0.9881995052483787,1.094294113670515
player,2023-24,top150,form_3_1.0,PTS,10118,6.086079561207566,-0.01992647574282123,1.0990775786417961,0.533458907504709,0.5334009918797951,0.996936153389998,1.095084256750046
player,2023-24,top150,form_3_1.0,AST,10118,1.8281924298618917,-0.011503146350018048,1.0914468751171216,0.5363518500049865,0.5370560392041981,0.99100612769322,1.095084256750046
player,2023-24,top150,form_3_1.0,REB,10118,2.276583918200572,-0.00030268816791180367,1.107212180473127,0.5325967950632029,0.5330427302539269,0.9929828029254794,1.095084256750046
player,2023-24,top150,form_3_1.0,STL,10118,0.8725074142072506,-0.0027255398065550596,1.1118061819752252,0.509996985833417,0.5073828618828875,0.9836924293338605,1.095084256750046
player,2023-24,top150,form_3_1.0,BLK,10118,0.6652468057038643,0.0022330878623913857,1.0568423315264217,0.5316022544283414,0.5194541148560542,0.98201225538644,1.095084256750046
player,2023-24,top150,form_3_1.0,FG3M,10118,1.1937287893949193,-0.002379039756025845,1.1095846303704815,0.5393862701676685,0.5366772470408152,0.937240561375766,1.095084256750046
player,2023-24,top150,form_3_1.0,TOV,10118,1.1867430330745923,-0.0009789318854110409,1.1088982112106407,0.5137,0.5112842190016103,0.9883376161296699,1.095084256750046
player,2023-24,top150,form_3_1.0,FG3A,10118,1.8684269578693598,-0.00815019462542032,1.081380701090731,0.555120946989192,0.5554912602761594,0.9601699940699743,1.095084256750046
player,2023-24,top150,form_3_1.0,OREB,10118,0.9809427449638516,0.00025293671299537,1.0895096203448646,0.5274560702875399,0.5182936381568101,0.9899189563154773,1.095084256750046
player,2024-25,top150,form_3_1.0,PTS,9875,6.033661052574033,-0.008690456627534328,1.0947541191240426,0.5284742665719216,0.5282973417079113,0.9975696202531645,1.0958658598764588
player,2024-25,top150,form_3_1.0,AST,9875,1.7983751423394925,-0.012375853793057539,1.0917565358865158,0.5368345764790028,0.5373381449759767,0.9910886075949367,1.0958658598764588
player,2024-25,top150,form_3_1.0,REB,9875,2.242527092782571,0.005075674226017611,1.09820318109681,0.5348979591836734,0.5348019569612941,0.9924050632911392,1.0958658598764588
player,2024-25,top150,form_3_1.0,STL,9875,0.9224703220769913,0.00311713718816249,1.112264757498245,0.5135744288495031,0.5109016756714696,0.9884556962025316,1.0958658598764588
